1.040000000000000000e+02	6.747947823073104701e+02
1.045000000000000000e+02	6.012732589801398717e+02
1.050000000000000000e+02	5.573367037974300047e+02
1.055000000000000000e+02	5.364775282443221158e+02
1.060000000000000000e+02	5.255575873515059584e+02
1.065000000000000000e+02	5.145046848200585146e+02
1.070000000000000000e+02	5.087440935767988890e+02
1.075000000000000000e+02	5.070139035375671597e+02
1.080000000000000000e+02	5.017885600371851069e+02
1.085000000000000000e+02	4.926218023516872222e+02
1.090000000000000000e+02	4.881986327444420795e+02
1.095000000000000000e+02	4.882009274308256295e+02
1.100000000000000000e+02	4.863115718118079940e+02
1.105000000000000000e+02	4.837108593016205305e+02
1.110000000000000000e+02	4.805076923464095557e+02
1.115000000000000000e+02	4.818893807103367521e+02
1.120000000000000000e+02	4.853345874986696913e+02
1.125000000000000000e+02	4.886885665029890902e+02
1.130000000000000000e+02	4.904685857634158310e+02
1.135000000000000000e+02	4.915389046534428985e+02
1.140000000000000000e+02	4.941372829859002422e+02
1.145000000000000000e+02	4.977753845806806225e+02
1.150000000000000000e+02	5.019745614745915532e+02
1.155000000000000000e+02	5.053617164816325271e+02
1.160000000000000000e+02	5.097064026521180722e+02
1.165000000000000000e+02	5.136240785158970539e+02
1.170000000000000000e+02	5.193821533678899414e+02
1.175000000000000000e+02	5.251727592877226698e+02
1.180000000000000000e+02	5.314921900463425573e+02
1.185000000000000000e+02	5.381742971900722523e+02
1.190000000000000000e+02	5.456893003751188189e+02
1.195000000000000000e+02	5.530648849009497781e+02
1.200000000000000000e+02	5.597229476136906214e+02
1.205000000000000000e+02	5.656186917327897845e+02
1.210000000000000000e+02	5.720557097222448419e+02
1.215000000000000000e+02	5.790200684782010967e+02
1.220000000000000000e+02	5.865429923181885670e+02
1.225000000000000000e+02	5.954486237029495896e+02
1.230000000000000000e+02	6.038686271621445485e+02
1.235000000000000000e+02	6.124268006649047038e+02
1.240000000000000000e+02	6.210790566152301153e+02
1.245000000000000000e+02	6.297940564145253575e+02
1.250000000000000000e+02	6.389097961939826291e+02
1.255000000000000000e+02	6.491935464041411024e+02
1.260000000000000000e+02	6.576159415250399434e+02
1.265000000000000000e+02	6.661001371721265514e+02
1.270000000000000000e+02	6.741877962741057217e+02
1.275000000000000000e+02	6.823171538482074538e+02
1.280000000000000000e+02	6.921844082269747105e+02
1.285000000000000000e+02	7.015564517520848540e+02
1.290000000000000000e+02	7.095789337221501683e+02
1.295000000000000000e+02	7.169399350986443551e+02
1.300000000000000000e+02	7.250914612073602257e+02
1.305000000000000000e+02	7.316692282136482390e+02
1.310000000000000000e+02	7.383134739758829710e+02
1.315000000000000000e+02	7.472939185783906169e+02
1.320000000000000000e+02	7.546078074777852862e+02
1.325000000000000000e+02	7.614642036936486420e+02
1.330000000000000000e+02	7.683506199361100926e+02
1.335000000000000000e+02	7.735235265244550646e+02
1.340000000000000000e+02	7.763925189746476008e+02
1.345000000000000000e+02	7.780775707888097941e+02
1.350000000000000000e+02	7.797694695517858463e+02
1.355000000000000000e+02	7.802778764784375198e+02
1.360000000000000000e+02	7.788371789972613897e+02
1.365000000000000000e+02	7.754790601951881399e+02
1.370000000000000000e+02	7.661436611292227781e+02
1.375000000000000000e+02	7.513420533532829495e+02
1.380000000000000000e+02	7.267272031877631662e+02
1.385000000000000000e+02	7.027438549526103770e+02
1.390000000000000000e+02	6.764199549660605726e+02
1.395000000000000000e+02	6.622515963559217198e+02
1.400000000000000000e+02	6.644835698363087886e+02
1.405000000000000000e+02	6.824194117919604423e+02
1.410000000000000000e+02	7.140142688886534188e+02
1.415000000000000000e+02	7.568020576981472232e+02
1.420000000000000000e+02	8.024088072677259333e+02
1.425000000000000000e+02	8.574805523371561549e+02
1.430000000000000000e+02	9.082792222316879815e+02
1.435000000000000000e+02	9.574637849656031676e+02
1.440000000000000000e+02	9.946819638796412164e+02
1.445000000000000000e+02	1.039695462441682594e+03
1.450000000000000000e+02	1.077339074214734865e+03
1.455000000000000000e+02	1.113318616641897279e+03
1.460000000000000000e+02	1.200000000000000000e+03
1.465000000000000000e+02	1.200000000000000000e+03
1.470000000000000000e+02	1.200000000000000000e+03
1.475000000000000000e+02	1.200000000000000000e+03
1.480000000000000000e+02	1.200000000000000000e+03
1.485000000000000000e+02	1.200000000000000000e+03
1.490000000000000000e+02	1.200000000000000000e+03
1.495000000000000000e+02	1.200000000000000000e+03
