1.040000000000000000e+02	3.691725067050843450e+02
1.045000000000000000e+02	2.181119382247070462e+02
1.050000000000000000e+02	1.515220126537988392e+02
1.055000000000000000e+02	1.178281273043591568e+02
1.060000000000000000e+02	1.035486375590623425e+02
1.065000000000000000e+02	8.939286139265800557e+01
1.070000000000000000e+02	7.895999546263023205e+01
1.075000000000000000e+02	7.648038878399064799e+01
1.080000000000000000e+02	7.196632698627686864e+01
1.085000000000000000e+02	6.137173655551148954e+01
1.090000000000000000e+02	5.273124347040441506e+01
1.095000000000000000e+02	5.156058914783645264e+01
1.100000000000000000e+02	5.133644568875627101e+01
1.105000000000000000e+02	4.903345503477394374e+01
1.110000000000000000e+02	4.334258121092683780e+01
1.115000000000000000e+02	4.219744259427277200e+01
1.120000000000000000e+02	4.735822340391219143e+01
1.125000000000000000e+02	5.035583033959814259e+01
1.130000000000000000e+02	5.100518573816027867e+01
1.135000000000000000e+02	5.104525666380662585e+01
1.140000000000000000e+02	5.218789188539135893e+01
1.145000000000000000e+02	5.455876124145840578e+01
1.150000000000000000e+02	5.909936088764747097e+01
1.155000000000000000e+02	6.213122328684666229e+01
1.160000000000000000e+02	6.563083069498438249e+01
1.165000000000000000e+02	6.892530022814906943e+01
1.170000000000000000e+02	7.394514265332230707e+01
1.175000000000000000e+02	7.981069157478893317e+01
1.180000000000000000e+02	8.465637800036230942e+01
1.185000000000000000e+02	9.055190407877702796e+01
1.190000000000000000e+02	9.675962249694075012e+01
1.195000000000000000e+02	1.050849025177409715e+02
1.200000000000000000e+02	1.126524492042402272e+02
1.205000000000000000e+02	1.208171538438786712e+02
1.210000000000000000e+02	1.290038180295108248e+02
1.215000000000000000e+02	1.369956094191853140e+02
1.220000000000000000e+02	1.462970647823929653e+02
1.225000000000000000e+02	1.559351503408119299e+02
1.230000000000000000e+02	1.633258853689356442e+02
1.235000000000000000e+02	1.747855258688520337e+02
1.240000000000000000e+02	1.833293202445012184e+02
1.245000000000000000e+02	1.921228347609118998e+02
1.250000000000000000e+02	2.034327258851438103e+02
1.255000000000000000e+02	2.118149529076447095e+02
1.260000000000000000e+02	2.212519170202668306e+02
1.265000000000000000e+02	2.300290718925206193e+02
1.270000000000000000e+02	2.394793221873598554e+02
1.275000000000000000e+02	2.487329486080946879e+02
1.280000000000000000e+02	2.563607741541471796e+02
1.285000000000000000e+02	2.665847378068443163e+02
1.290000000000000000e+02	2.765735242112192509e+02
1.295000000000000000e+02	2.840326354378444194e+02
1.300000000000000000e+02	2.919755711929023505e+02
1.305000000000000000e+02	2.966576304259946824e+02
1.310000000000000000e+02	3.000177128217758309e+02
1.315000000000000000e+02	3.040720831372237853e+02
1.320000000000000000e+02	3.089937410433610694e+02
1.325000000000000000e+02	3.138092363819915818e+02
1.330000000000000000e+02	3.186605815082328377e+02
1.335000000000000000e+02	3.211864742952039933e+02
1.340000000000000000e+02	3.228210728730123833e+02
1.345000000000000000e+02	3.216770817350231937e+02
1.350000000000000000e+02	3.222026410415817850e+02
1.355000000000000000e+02	3.245401327656911121e+02
1.360000000000000000e+02	3.286807525522247602e+02
1.365000000000000000e+02	3.331609303244973148e+02
1.370000000000000000e+02	3.340002579061826395e+02
1.375000000000000000e+02	3.335070825692853305e+02
1.380000000000000000e+02	3.305327897193899389e+02
1.385000000000000000e+02	3.314189630400432520e+02
1.390000000000000000e+02	3.367422681108916436e+02
1.395000000000000000e+02	3.542646852185682178e+02
1.400000000000000000e+02	3.776115834672425535e+02
1.405000000000000000e+02	4.166487643678321433e+02
1.410000000000000000e+02	4.694701403936126098e+02
1.415000000000000000e+02	5.277958221254818909e+02
1.420000000000000000e+02	5.876436901494313361e+02
1.425000000000000000e+02	6.607962674176067139e+02
1.430000000000000000e+02	7.397895270662438634e+02
1.435000000000000000e+02	8.105610512042669598e+02
1.440000000000000000e+02	8.865093411357850073e+02
1.445000000000000000e+02	9.612366279846876296e+02
1.450000000000000000e+02	1.028589606102641483e+03
1.455000000000000000e+02	1.092656992543599699e+03
1.460000000000000000e+02	1.200000000000000000e+03
1.465000000000000000e+02	1.200000000000000000e+03
1.470000000000000000e+02	1.200000000000000000e+03
1.475000000000000000e+02	1.200000000000000000e+03
1.480000000000000000e+02	1.200000000000000000e+03
1.485000000000000000e+02	1.200000000000000000e+03
1.490000000000000000e+02	1.200000000000000000e+03
1.495000000000000000e+02	1.200000000000000000e+03
